code_commune,nom_commune,code_departement,latitude,longitude,commune_prix_m2,commune_volume,commune_prix_m2_maison,commune_volume_maison,commune_prix_m2_appart,commune_volume_appart,dept_prix_m2,dept_prix_m2_maison,dept_prix_m2_appart,commune_prix_m2_2020,commune_prix_m2_2024,evolution_5ans_pct,commune_prix_m2_2023,evolution_1an_pct,population_2023,evolution_pop_5_ans,evolution_pop_10_ans,revenu_median,taux_pauvrete,nb_equipements_total,equipements_par_1000_habitants,nb_equipements_dom_C,nb_equipements_dom_D,nb_equipements_dom_B,taux_cambriolages,taux_vols_total,taux_violences_total,distance_gare_km,gare_moins_5km,gare_moins_10km,score_immobilier,score_dynamisme,score_revenus,score_equipements,score_securite,score_transport,score_attractivite
35001,Acigné,35,48.137417,-1.528903,3015.998157465807,397,2995.2435494777624,276.0,3039.8512700534757,121.0,2666.6666666666665,2279.569892473118,3361.318181818182,2619.1176470588234,3076.375711574952,17.5,3164.848484848485,-2.8,6874.0,0.0088054006457293,0.0942375039796243,25850.0,7.0,632.0,91.94064591213268,9.0,129.0,45.0,6.9686411,5.2510295,6.3739739,2.1,1.0,1.0,28.6,54.0,87.5,18.6,23.0,88.8,49.4
35002,Amanlis,35,48.006082,-1.482199,2337.9310344827586,130,2297.4541845251524,128.0,3396.8501999730374,2.0,2666.6666666666665,2279.569892473118,3361.318181818182,2030.3030303030303,2518.7969924812032,24.1,2340.3394736842106,7.6,1768.0,0.0201961915753029,0.094059405940594,25150.0,,196.0,110.85972850678732,3.0,24.0,15.0,4.8232841,5.3786423,5.1431971,5.8,0.0,1.0,40.0,61.8,83.0,31.8,40.5,64.8,54.3
35003,Andouillé-Neuville,35,48.296186500000005,-1.592395,2337.1503187925505,56,2255.369310160111,56.0,3361.318181818182,,2666.6666666666665,2279.569892473118,3361.318181818182,1902.9126213592235,2098.214285714286,10.3,2282.608695652174,-8.1,1017.0,0.1102620087336244,0.2150537634408602,22880.0,,72.0,70.79646017699115,3.0,3.0,6.0,4.8232841,5.3786423,4.0859197,6.1,0.0,1.0,32.9,92.6,58.0,8.1,47.1,63.0,50.6
35004,Val-Couesnon,35,48.457269,-1.4766195,1375.9772565742712,454,1357.7459459868485,426.0,2328.8228039630226,28.0,2666.6666666666665,2279.569892473118,3361.318181818182,1281.9105691056911,1436.3636363636365,12.0,1260.5042016806722,14.0,4072.0,-0.0206830206830206,-0.0461466385570391,21200.0,12.0,604.0,148.33005893909626,21.0,147.0,42.0,2.6166594,6.059259699999999,11.2966602,10.8,0.0,0.0,68.2,33.4,22.2,58.6,17.5,37.6,42.5
35005,Arbrissel,35,47.926717,-1.302499,1886.5248226950353,25,1741.363532372455,25.0,3361.318181818182,,2666.6666666666665,2279.569892473118,3361.318181818182,364.5432692307692,507.2463768115942,39.1,1250.453720508167,-59.4,266.0,-0.1419354838709677,-0.0827586206896551,21640.0,,28.0,105.26315789473684,0.0,0.0,0.0,4.8232841,3.4733939,5.1431971,6.7,0.0,1.0,57.3,2.3,28.6,27.8,52.4,59.2,35.8
35006,Argentré-du-Plessis,35,48.054967000000005,-1.149902,2055.760294824547,301,2000.1038216307081,261.0,2576.925160697888,40.0,2666.6666666666665,2279.569892473118,3361.318181818182,1663.0059523809523,2136.3636363636365,28.5,2121.212121212121,0.7,4633.0,0.0418259500787047,0.0842499414930961,23260.0,6.0,556.0,120.00863371465572,9.0,93.0,39.0,2.4489816,7.210185099999999,5.1431971,8.8,0.0,1.0,48.4,73.8,63.2,38.8,43.9,47.2,54.4
35007,Aubigné,35,48.2937835,-1.632619,2319.261880687563,31,2193.034671711406,31.0,3361.318181818182,,2666.6666666666665,2279.569892473118,3361.318181818182,2447.058823529412,1817.5070028011205,-25.7,2121.0315789473684,-14.3,453.0,-0.0582120582120582,-0.0698151950718685,24420.0,,24.0,52.980132450331126,0.0,0.0,0.0,4.8232841,4.3484423,2.6970673,3.4,1.0,1.0,18.5,15.0,76.5,3.3,62.0,81.3,37.8
35008,Availles-sur-Seiche,35,47.960526,-1.1967045,1883.4205933682374,36,1769.56860095837,36.0,3361.318181818182,,2666.6666666666665,2279.569892473118,3361.318181818182,1203.968253968254,1557.068062827225,29.3,1552.582824760244,0.3,630.0,-0.0775988286969253,-0.0856313497822931,22180.0,,56.0,88.88888888888889,0.0,3.0,0.0,4.8232841,5.3786423,5.1431971,15.3,0.0,0.0,54.7,9.4,36.9,16.7,40.5,22.2,31.7
35009,Baguer-Morvan,35,48.521928,-1.774144,2008.9145627325963,126,1846.8124574247013,114.0,3002.848725348725,12.0,2666.6666666666665,2279.569892473118,3361.318181818182,1625.0,2173.913043478261,33.8,2131.484126984127,2.0,1702.0,-0.0017595307917888,0.0499691548426897,22380.0,,176.0,103.40775558166862,6.0,33.0,3.0,4.8232841,5.3786423,5.1431971,3.0,1.0,1.0,51.6,46.0,40.0,26.5,40.5,83.8,46.5
35010,Baguer-Pican,35,48.553014000000005,-1.699132,2143.3220147142047,137,2078.9521748904126,125.0,4062.7266252266254,12.0,2666.6666666666665,2279.569892473118,3361.318181818182,1848.896980081388,2497.1692229511227,35.1,2150.537634408602,16.1,1756.0,0.0341578327444051,0.1128010139416983,22320.0,,184.0,104.78359908883829,3.0,12.0,6.0,4.8232841,5.3786423,5.1431971,3.9,1.0,1.0,48.0,69.8,39.0,27.5,40.5,77.9,49.7
35012,Bain-de-Bretagne,35,47.8422315,-1.6824819999999998,2207.936729570393,687,2067.298119241103,460.0,2614.5624816254535,227.0,2666.6666666666665,2279.569892473118,3361.318181818182,2038.0517503805181,2118.181818181818,3.9,2254.809343868086,-6.1,7674.0,0.0467876142408948,0.0215654952076677,22930.0,10.0,1500.0,195.4652071931196,30.0,360.0,219.0,4.8038431,9.554681,12.6400834,7.8,0.0,1.0,31.9,76.1,58.7,79.6,7.0,52.7,52.8
35013,Bains-sur-Oust,35,47.703486,-2.074587,1807.9436902966315,427,1795.0017634080525,422.0,3056.7029220779223,5.0,2666.6666666666665,2279.569892473118,3361.318181818182,1435.1851851851852,1811.965811965812,26.3,2260.8695652173915,-19.9,3535.0,0.0126038384417072,0.0390946502057613,22800.0,10.0,392.0,110.89108910891088,6.0,33.0,33.0,4.8232841,6.3026681,6.9722967,5.8,0.0,1.0,56.6,56.5,56.8,31.8,25.1,64.8,50.6
35014,Bais,35,48.010508,-1.293852,1834.712643678161,235,1839.7577995377355,220.0,2441.528656126482,15.0,2666.6666666666665,2279.569892473118,3361.318181818182,1633.6633663366338,1660.4010025062657,1.6,2000.0,-17.0,2539.0,0.0448559670781893,0.1360178970917226,22050.0,9.0,324.0,127.60929499803072,6.0,54.0,24.0,4.8232841,5.5156615,5.1431971,11.2,0.0,0.0,42.5,75.3,34.8,44.7,39.7,36.0,46.9
35015,Balazé,35,48.169596,-1.191466,1869.8924731182797,171,1812.3830367621404,165.0,2963.324462422823,6.0,2666.6666666666665,2279.569892473118,3361.318181818182,1397.6566236250596,1812.080536912752,29.7,2080.388349514564,-12.9,2162.0,-0.028314606741573,-0.0373998219056099,23290.0,,172.0,79.55596669750231,3.0,27.0,15.0,4.8232841,3.7375084,5.1431971,5.4,0.0,1.0,55.4,28.6,63.6,11.9,51.0,67.4,45.9
35016,Baulon,35,47.987243,-1.93061,2152.5218291678,214,2119.9969888271485,207.0,3294.080578512397,7.0,2666.6666666666665,2279.569892473118,3361.318181818182,1200.0,2130.463407165459,77.5,2319.5876288659792,-8.2,2210.0,0.0142267094997705,0.055396370582617,23460.0,,268.0,121.26696832579184,15.0,30.0,18.0,4.8232841,5.3786423,5.1431971,13.6,0.0,0.0,54.4,57.7,65.9,39.9,40.5,27.2,51.1
35017,La Baussaine,35,48.3126355,-1.900319,2183.0940988835723,60,2097.0976367086423,53.0,3521.7942827186384,7.0,2666.6666666666665,2279.569892473118,3361.318181818182,1844.2622950819675,2250.0,22.0,2212.0400558919423,1.7,675.0,0.0119940029985007,0.0546875,22790.0,,76.0,112.5925925925926,0.0,0.0,0.0,4.8232841,5.3786423,5.1431971,16.4,0.0,0.0,42.4,56.1,56.7,33.1,40.5,19.3,44.1
35018,La Bazouge-du-Désert,35,48.443388999999996,-1.1062305000000001,1401.1904761904761,90,1357.2189163795804,88.0,3013.8566000562905,2.0,2666.6666666666665,2279.569892473118,3361.318181818182,1004.5871559633028,1010.0,0.5,1142.857142857143,-11.6,1095.0,0.0195530726256983,-0.0135135135135135,21700.0,,76.0,69.40639269406392,3.0,6.0,3.0,4.8232841,4.5035939,5.1431971,31.7,0.0,0.0,60.7,61.3,29.5,7.7,45.8,3.2,39.4
35019,Bazouges-la-Pérouse,35,48.426711,-1.574606,1589.0614363512593,193,1541.9362392407024,180.0,4017.457656926407,13.0,2666.6666666666665,2279.569892473118,3361.318181818182,934.065934065934,1697.9166666666665,81.8,1570.8333333333335,8.1,1877.0,0.0245633187772925,0.0324532453245324,21050.0,,240.0,127.86361214704314,6.0,36.0,24.0,4.8232841,5.3786423,5.1431971,11.3,0.0,0.0,75.7,64.4,20.2,44.9,40.5,35.5,50.2
35021,Beaucé,35,48.339962,-1.157638,1849.4496855345913,81,1788.965814566849,81.0,3361.318181818182,,2666.6666666666665,2279.569892473118,3361.318181818182,1252.7173913043478,1693.3333333333333,35.2,1630.4347826086955,3.9,1256.0,-0.0805270863836017,-0.0331023864511162,23310.0,,124.0,98.72611464968152,3.0,3.0,9.0,4.8232841,3.4733939,5.1431971,24.5,0.0,0.0,57.7,8.8,63.9,23.1,52.4,7.1,38.4
35022,Bécherel,35,48.295791,-1.943973,2016.1290322580644,55,1898.565889280619,44.0,2753.8701458116357,11.0,2666.6666666666665,2279.569892473118,3361.318181818182,1838.7096774193549,2123.829524905474,15.5,1647.0588235294117,28.9,677.0,-0.0029455081001472,-0.0623268698060941,21270.0,,148.0,218.6115214180207,6.0,30.0,30.0,0.0,4.3484423,3.7543447,14.2,0.0,0.0,43.8,45.4,23.2,85.1,78.7,25.4,47.8
35023,Bédée,35,48.17912,-1.943423,2448.3909738835728,337,2392.147440309938,280.0,2714.16351010101,57.0,2666.6666666666665,2279.569892473118,3361.318181818182,2051.8741633199465,2550.555778759877,24.3,2726.842105263158,-6.5,4662.0,0.0685308274123309,0.1488417939871858,24780.0,5.0,556.0,119.26211926211926,9.0,81.0,48.0,6.3929858,6.8387533,5.4491328,4.5,1.0,1.0,38.0,84.2,79.9,38.1,22.8,73.7,57.7
35024,Betton,35,48.181639,-1.6430224999999998,3381.8768397109984,793,3414.6853308386176,517.0,3321.4157685098407,276.0,2666.6666666666665,2279.569892473118,3361.318181818182,2968.115942028985,3410.25641025641,14.9,3511.6279069767443,-2.9,12964.0,0.0832219251336898,0.2220965309200603,26890.0,7.0,1404.0,108.29990743597656,27.0,357.0,123.0,8.8226688,11.3332074,5.168158,0.6,1.0,1.0,25.2,88.1,92.1,30.1,8.5,96.4,57.3
35025,Billé,35,48.289591,-1.245905,1673.6169029747011,94,1620.3467046911856,94.0,3361.318181818182,,2666.6666666666665,2279.569892473118,3361.318181818182,1550.3875968992247,1481.8201851851852,-4.4,1920.0,-22.8,1010.0,-0.0426540284360189,-0.0269749518304431,22790.0,,132.0,130.6930693069307,3.0,36.0,3.0,4.8232841,3.8298528,4.0859197,18.8,0.0,0.0,46.5,21.1,56.7,46.9,56.7,14.5,41.3
35026,Bléruais,35,48.112053,-2.118362,2095.238095238095,13,1887.8648233486942,13.0,3361.318181818182,,2666.6666666666665,2279.569892473118,3361.318181818182,,1435.8974358974358,,1514.5348837209303,-5.2,97.0,-0.0761904761904762,-0.0934579439252336,17750.0,,4.0,41.23711340206186,0.0,0.0,0.0,4.8232841,0.0,1.3888524,10.0,0.0,0.0,,9.7,1.4,1.7,85.0,41.1,
35027,Boisgervilly,35,48.167249,-2.064826,2005.4231482802911,139,1972.6441670349095,131.0,2724.1202757207257,8.0,2666.6666666666665,2279.569892473118,3361.318181818182,1709.869431643625,2026.229508196721,18.5,1884.0579710144928,7.5,1804.0,0.0699881376037959,0.1381703470031546,22750.0,,144.0,79.82261640798225,3.0,24.0,9.0,4.8232841,5.5889592,3.7543447,2.7,1.0,1.0,45.8,84.7,56.1,12.0,48.1,85.6,54.8
35028,Boistrudan,35,47.969537,-1.3996705,1987.113081367309,74,1921.872052008846,74.0,3361.318181818182,,2666.6666666666665,2279.569892473118,3361.318181818182,1314.2857142857144,1607.142857142857,22.3,1799.5762711864406,-10.7,728.0,0.0282485875706214,0.0817236255572065,22960.0,,64.0,87.91208791208791,3.0,0.0,0.0,0.0,5.3786423,2.6970673,6.1,0.0,1.0,48.2,66.6,59.1,16.1,78.8,63.0,53.8
35029,Bonnemain,35,48.467252,-1.7668125,1950.3591954022988,177,1918.1310783336141,173.0,3942.4639956127103,4.0,2666.6666666666665,2279.569892473118,3361.318181818182,1556.6037735849056,1978.6018885166009,27.1,1886.7924528301887,4.9,1536.0,-0.0109465550547327,0.0622406639004149,20720.0,,180.0,117.1875,6.0,39.0,15.0,4.8232841,4.5587592,7.6544631,1.0,1.0,1.0,51.3,40.0,16.3,36.6,30.9,93.8,42.0
35030,La Bosse-de-Bretagne,35,47.870251,-1.599386,2122.0102794987747,86,2054.229670698925,81.0,3862.655303030303,5.0,2666.6666666666665,2279.569892473118,3361.318181818182,1604.361370716511,1729.5454545454545,7.8,2009.1549295774648,-13.9,696.0,0.0497737556561085,0.1065182829888712,22800.0,,60.0,86.20689655172414,3.0,3.0,0.0,0.0,5.3786423,4.0859197,12.1,0.0,0.0,36.3,77.4,56.8,15.0,73.5,32.3,48.7
35031,La Bouëxière,35,48.180015499999996,-1.4334615,2343.8581061272353,364,2330.9403018410385,322.0,2557.004784688995,42.0,2666.6666666666665,2279.569892473118,3361.318181818182,2336.9565217391305,2289.5238095238096,-2.0,2176.470588235294,5.2,4667.0,0.0403477485510477,0.1324921135646687,24290.0,6.0,524.0,112.2776944503964,9.0,114.0,39.0,4.8232841,5.8994033,4.5888339,7.8,0.0,1.0,25.8,73.1,75.3,32.9,40.8,52.7,50.4
35032,Bourgbarré,35,47.992596,-1.616128,2607.698251714479,333,2588.8090941988958,240.0,2671.816077441077,93.0,2666.6666666666665,2279.569892473118,3361.318181818182,2292.682926829268,2495.650690772642,8.9,2760.4166666666665,-9.6,4804.0,0.1232172083235913,0.2855231469092855,24630.0,6.0,448.0,93.255620316403,6.0,63.0,21.0,8.8510449,6.4627775000000005,6.609327100000001,2.9,1.0,1.0,27.7,94.2,78.5,19.4,12.9,84.4,54.1
35033,Bourg-des-Comptes,35,47.928574499999996,-1.735989,2257.2303921568628,257,2256.6062120247357,229.0,2548.812544045102,28.0,2666.6666666666665,2279.569892473118,3361.318181818182,2038.034188034188,2316.9117647058824,13.7,2319.3272962184874,-0.1,3411.0,0.0393053016453382,0.0547309833024118,24440.0,7.0,384.0,112.5769569041337,6.0,81.0,24.0,4.8232841,5.8917356000000005,6.8436672000000005,1.9,1.0,1.0,36.4,72.6,76.7,33.1,28.0,89.8,55.7
35034,La Boussac,35,48.512854,-1.654704,1785.8514724711908,127,1675.7707962758202,117.0,2949.887062937063,10.0,2666.6666666666665,2279.569892473118,3361.318181818182,1442.2248803827752,1690.1408450704223,17.2,1475.6468797564687,14.5,1271.0,0.0600500417014178,0.1198237885462555,21540.0,,120.0,94.4138473642801,3.0,24.0,3.0,4.8232841,5.5889592,5.1431971,7.8,0.0,1.0,53.4,81.4,27.1,20.1,39.2,52.7,47.3
35035,Bovel,35,47.951694,-1.966129,1893.435304376416,64,1819.9359168713122,64.0,3361.318181818182,,2666.6666666666665,2279.569892473118,3361.318181818182,1481.4814814814815,1552.7950310559006,4.8,2120.3174603174602,-26.8,618.0,0.0265780730897009,0.0386554621848739,21420.0,,56.0,90.6148867313916,3.0,0.0,0.0,4.8232841,4.3484423,3.7543447,15.5,0.0,0.0,42.1,65.5,25.4,17.7,55.4,21.6,39.1
35037,Bréal-sous-Montfort,35,48.050337,-1.867319,2633.6975323280376,524,2590.9038324280987,412.0,2806.2744571701264,112.0,2666.6666666666665,2279.569892473118,3361.318181818182,2303.125,2585.2631578947367,12.3,2800.0,-7.7,6391.0,0.0206004471414883,0.1598911070780399,24290.0,6.0,764.0,119.54310749491474,18.0,123.0,66.0,8.3699392,9.8473336,8.4493819,8.9,0.0,1.0,29.3,62.0,75.3,38.4,7.3,46.6,45.9
35038,Bréal-sous-Vitré,35,48.103590999999994,-1.0613705,1846.693284193284,40,1741.1214366859529,40.0,3361.318181818182,,2666.6666666666665,2279.569892473118,3361.318181818182,1032.520325203252,1984.69,92.2,1401.8716577540106,41.6,612.0,-0.0422535211267605,-0.0769230769230769,23300.0,,56.0,91.5032679738562,3.0,6.0,0.0,4.8232841,5.3786423,5.1431971,3.0,1.0,1.0,64.4,21.3,63.7,18.4,40.5,83.8,48.3
35039,Brécé,35,48.108042,-1.486294,2543.5762176852772,122,2616.5446378041875,81.0,2442.6863712459417,41.0,2666.6666666666665,2279.569892473118,3361.318181818182,2232.3076923076924,2737.3737373737376,22.6,3190.4761904761904,-14.2,2232.0,0.071531445031205,0.0882496343247196,24510.0,,196.0,87.81362007168458,3.0,12.0,9.0,4.8232841,5.5889592,8.2705026,1.9,1.0,1.0,35.7,85.2,77.4,16.0,22.8,89.8,55.1
35040,Breteil,35,48.145293,-1.899216,2407.922320228139,288,2373.8762129556776,231.0,2768.9605186480185,57.0,2666.6666666666665,2279.569892473118,3361.318181818182,2058.119658119658,2278.846153846154,10.7,2380.0,-4.3,3675.0,0.0151933701657458,0.0621387283236994,23600.0,6.0,332.0,90.34013605442178,9.0,81.0,30.0,7.3225092,5.3786423,4.6230005,1.5,1.0,1.0,31.8,58.4,67.6,17.5,29.0,91.6,47.8
35041,Brie,35,47.951039,-1.541372,2199.323132656466,48,2107.1572340389544,48.0,3361.318181818182,,2666.6666666666665,2279.569892473118,3361.318181818182,1993.630573248408,1960.0,-1.7,2302.127871134533,-14.9,988.0,0.0102249488752556,0.1623529411764706,23840.0,,96.0,97.165991902834,3.0,3.0,15.0,4.8232841,4.7139108,5.1431971,3.3,1.0,1.0,29.1,55.0,70.4,21.9,44.5,81.9,48.3
35042,Brielles,35,48.0097775,-1.090834,1691.344793435201,78,1628.9098298555962,78.0,3361.318181818182,,2666.6666666666665,2279.569892473118,3361.318181818182,1169.830659536542,1559.6269153897404,33.3,1999.359795134443,-22.0,692.0,0.0282317979197622,-0.0184397163120567,22080.0,,44.0,63.58381502890173,3.0,0.0,0.0,0.0,5.3786423,4.0859197,12.6,0.0,0.0,64.0,66.5,35.2,5.8,73.5,30.5,47.6
35044,Broualan,35,48.473806499999995,-1.6618335,1972.9853479853482,30,1843.9530899208316,30.0,3361.318181818182,,2666.6666666666665,2279.569892473118,3361.318181818182,2058.823529411765,1970.873786407767,-4.3,1740.326691380908,13.2,415.0,0.1066666666666666,0.0751295336787564,20490.0,,36.0,86.74698795180723,3.0,0.0,0.0,0.0,2.7073084,2.6970673,7.6,0.0,1.0,34.4,92.2,14.0,15.3,87.5,53.9,46.3
35045,Bruc-sur-Aff,35,47.8151295,-2.016864,1731.1295925886934,100,1699.027951828215,98.0,3083.5160427807486,2.0,2666.6666666666665,2279.569892473118,3361.318181818182,1204.0816326530612,1164.2857142857142,-3.3,1501.2872774082816,-22.4,855.0,-0.0127020785219399,0.0035211267605633,21480.0,,64.0,74.85380116959064,3.0,0.0,0.0,4.8232841,3.7375084,4.0859197,14.8,0.0,0.0,44.4,38.8,26.2,9.8,57.2,23.5,33.6
35046,Les Brulais,35,47.888403,-2.0497490000000003,1733.1856306377592,56,1651.4046220053194,56.0,3361.318181818182,,2666.6666666666665,2279.569892473118,3361.318181818182,1212.121212121212,1841.4231763068974,51.9,1833.3333333333333,0.4,542.0,-0.0091407678244972,0.0927419354838709,20160.0,,44.0,81.18081180811808,3.0,0.0,0.0,4.8232841,3.7375084,4.0859197,18.8,0.0,0.0,69.2,41.3,11.0,12.6,57.2,14.5,36.8
35047,Bruz,35,48.026459,-1.75223,3123.801878071328,1311,3122.7061823702393,684.0,3120.514941432093,627.0,2666.6666666666665,2279.569892473118,3361.318181818182,2782.591645353794,3008.2702020202023,8.1,3207.070707070707,-6.2,19683.0,0.0630265716137394,0.1677840403441115,25250.0,10.0,2576.0,130.87435858354925,105.0,639.0,252.0,5.2543642,13.6573496,9.0941421,0.3,1.0,1.0,22.8,82.5,83.7,47.0,6.3,98.9,56.5
35049,Cancale,35,48.677706,-1.8562,3659.5481641497086,704,3578.2435209244436,466.0,3762.633507090798,238.0,2666.6666666666665,2279.569892473118,3361.318181818182,2941.176470588235,4256.294792164357,44.7,3863.9255798969075,10.2,5672.0,0.1020011657276083,0.0890937019969278,25380.0,8.0,972.0,171.36812411847674,15.0,114.0,150.0,1.7825063,12.8977771,5.6417489,7.9,0.0,1.0,34.6,91.5,84.7,70.7,16.5,52.1,61.4
35050,Cardroc,35,48.283752,-1.891673,2258.096996140292,44,2159.682562023288,44.0,3361.318181818182,,2666.6666666666665,2279.569892473118,3361.318181818182,2069.89247311828,2094.2028985507245,1.2,2250.0,-6.9,589.0,0.0051194539249146,0.0847145488029466,24330.0,,56.0,95.07640067911714,3.0,0.0,0.0,4.8232841,2.86246,4.0859197,15.8,0.0,0.0,29.3,51.4,75.7,20.5,62.6,20.8,44.2
35051,Cesson-Sévigné,35,48.115598,-1.61111,3794.8411657663573,1208,3991.497874468617,630.0,3624.636752791897,578.0,2666.6666666666665,2279.569892473118,3361.318181818182,3537.2487872487873,3682.03125,4.1,4000.0,-7.9,18761.0,0.083699168207024,0.1177907530981887,29450.0,7.0,4256.0,226.85357923351637,111.0,1212.0,480.0,18.8057811,14.6551759,4.3174671,0.8,1.0,1.0,17.6,88.3,97.1,86.7,2.3,94.9,64.2
35052,Champeaux,35,48.144003,-1.3112219999999999,2137.8983522455546,40,2034.4665823318576,39.0,3183.4938599706747,1.0,2666.6666666666665,2279.569892473118,3361.318181818182,1642.857142857143,1948.051948051948,18.6,1660.0,17.4,505.0,-0.0039447731755424,0.0609243697478991,23890.0,,44.0,87.12871287128712,3.0,0.0,0.0,4.8232841,3.4733939,4.0859197,3.9,1.0,1.0,41.9,44.7,71.0,15.6,59.0,77.9,49.6
35054,Chanteloup,35,47.962293,-1.613856,2400.8941877794337,107,2353.300322099899,107.0,3361.318181818182,,2666.6666666666665,2279.569892473118,3361.318181818182,1976.8336314847943,2665.0,34.8,2392.0454545454545,11.4,1912.0,0.0622222222222222,0.0693512304250559,23630.0,,160.0,83.68200836820083,3.0,27.0,3.0,4.8232841,5.3786423,5.1431971,3.8,1.0,1.0,42.3,82.1,67.9,13.7,40.5,78.6,54.5
35055,Chantepie,35,48.086162,-1.610455,3095.744680851063,737,3190.3424114225277,229.0,3043.480289043474,508.0,2666.6666666666665,2279.569892473118,3361.318181818182,2805.9701492537315,3186.813186813187,13.6,3225.57928214448,-1.2,10670.0,0.0202715624402371,0.0249759846301633,24870.0,12.0,1444.0,135.33270852858482,27.0,300.0,222.0,8.2271334,12.7675161,5.2483599000000005,1.6,1.0,1.0,26.0,61.8,80.7,50.1,7.5,91.1,52.4
35056,La Chapelle-aux-Filtzméens,35,48.3838,-1.8241625,2043.604651162791,71,1976.087771942986,71.0,3361.318181818182,,2666.6666666666665,2279.569892473118,3361.318181818182,1815.1137197358767,1704.5454545454545,-6.1,1863.2166217776066,-8.5,824.0,0.0061050061050061,-0.0096153846153846,22710.0,,88.0,106.79611650485435,3.0,6.0,3.0,4.8232841,3.7375084,5.1431971,8.0,0.0,1.0,31.3,52.1,55.5,29.0,51.0,51.5,43.9
35057,La Chapelle-Bouëxic,35,47.9275025,-1.940703,1921.0738861905616,138,1919.223844365435,116.0,2343.2560670718567,22.0,2666.6666666666665,2279.569892473118,3361.318181818182,1589.55223880597,1923.076923076923,21.0,1930.6818181818185,-0.4,1537.0,0.0280936454849498,0.1251830161054172,22910.0,,152.0,98.8939492517892,3.0,18.0,9.0,4.8232841,3.7375084,5.1431971,13.4,0.0,0.0,49.9,66.5,58.4,23.3,51.0,27.9,48.8
35058,La Chapelle-Chaussée,35,48.271433,-1.8584,2207.4917898193758,72,2143.114350016075,71.0,3271.6789772727275,1.0,2666.6666666666665,2279.569892473118,3361.318181818182,1984.6204188481674,2180.1020408163267,9.8,2714.285714285714,-19.7,1298.0,0.0116913484021823,0.0392313851080864,23890.0,,124.0,95.53158705701078,6.0,21.0,12.0,4.8232841,5.3786423,5.1431971,14.2,0.0,0.0,35.4,56.0,71.0,20.8,40.5,25.4,44.0
35059,La Chapelle-des-Fougeretz,35,48.177915999999996,-1.7290775,2985.1190476190477,321,2968.6137640226784,226.0,3010.014462809917,95.0,2666.6666666666665,2279.569892473118,3361.318181818182,2735.2609956017595,3076.543209876543,12.5,3064.516129032258,0.4,4738.0,0.0006335797254487,0.0139096939867322,25490.0,8.0,520.0,109.75094976783453,9.0,87.0,90.0,14.3795192,8.4473509,6.667320200000001,7.0,0.0,1.0,26.2,48.9,85.4,31.1,5.3,57.4,44.3
35060,La Chapelle du Lou du Lac,35,48.213796,-1.991379,2234.550561797753,65,2135.44142614601,61.0,3695.6711855396065,4.0,2666.6666666666665,2279.569892473118,3361.318181818182,2031.6091954022986,1893.7851851851851,-6.8,2194.935064935065,-13.7,1050.0,0.044776119402985,0.1146496815286624,23310.0,,72.0,68.57142857142857,3.0,0.0,3.0,4.8232841,4.3484423,4.0859197,5.2,0.0,1.0,26.0,75.2,63.9,7.4,53.2,68.8,47.6
